airport_code,airport_name,latitude,longitude
OSX,Kosciusko/Attala County,33.09027778,-89.54194444
OSY,Namsos Airport,64.47222222,11.57861111
OSZ,Zegrze Pomorskie,54.04222222,16.26388889
OTD,Raul Arias Espinoza,8.6275,-79.035
OTG,Worthington Municipal,43.655,-95.57916667
OTH,Southwest Oregon Regional,43.41694444,-124.2469444
OTM,Ottumwa Regional,41.10722222,-92.44694444
OTP,Henri Coanda,44.57111111,26.085
OTR,Coto 47 Airport,8.60166667,-82.96861111
OTS,Anacortes Airport,48.49888889,-122.6625
OTU,Otu Airport,7,-74.71666667
OTZ,Ralph Wien Memorial,66.88472222,-162.5986111
OUA,Ouagadougou Airport,12.35305556,-1.5125
OUD,Angads International,34.79416667,-1.93194444
OUE,Ouesso Airport,1.61638889,16.03777778
OUH,Oudtshoorn Airport,-33.60694444,22.18888889
OUL,Oulu Airport,64.93,25.35444444
OUN,University of Oklahoma/Max Westheimer,35.24555556,-97.47222222
OUR,Batouri Airport,4.47666667,14.36277778
OVA,Bekily Airport,-24.23638889,45.30416667
OVB,Tolmachevo,55.02277778,82.62472222
OVD,Asturias Airport,43.56361111,-6.03472222
OVE,Oroville Municipal,39.48777778,-121.6219444
OWA,Owatonna Degner Regional,44.12333333,-93.26055556
OWB,Owensboro Daviess County,37.73888889,-87.16694444
OWD,Norwood Memorial,42.19055556,-71.17305556
OXB,Osvaldo Vieira,11.895,-15.65361111
OXC,Waterbury Oxford,41.47861111,-73.13527778
OXR,Oxnard,34.20083333,-119.2072222
OXV,Knoxville Municipal,41.30166667,-93.11277778
OYA,Goya Airport,-29.10583333,-59.21861111
OYE,Oyem Airport,1.54305556,11.58138889
OYK,Oiapoque Airport,3.85444444,-51.79666667
OYO,Tres Arroyos Airport,-38.38694444,-60.32972222
OYS,Yosemite National Park Airport,37.75,-119.5833333
OZA,Ozona Municipal,30.73527778,-101.2022222
OZC,Misamis,8.18055556,123.8413889
OZH,Mokraya International,47.86722222,35.315
OZP,Moron AB,37.175,-5.61611111
OZR,Cairns AAF,31.27583333,-85.71333333
PA1,Husky Haven,41.78888889,-75.89
PA2,Bedford County,40.08611111,-78.51361111
PAA,Hpa An,16.89361111,97.67444444
PAD,Paderborn/Lippstadt,51.61416667,8.61638889
PAE,Snohomish County,47.90694444,-122.2816667
PAG,Pagadian Airport,7.82694444,123.46
PAH,Barkley Regional,37.06027778,-88.77305556
PAK,Port Allen,21.89694444,-159.6030556
PAM,Tyndall AFB,30.06944444,-85.57527778
PAN,Pattani Airport,6.78555556,101.1536111
PAO,Palo Alto Airport of Santa Clara County,37.46111111,-122.115
PAP,Toussaint Louverture International,18.58,-72.2925
PAQ,Palmer Municipal,61.595,-149.0886111
PAR,Paris Metropolitan Area,48.90361111,2.44944444
PAS,Paros Airport,37.01083333,25.12805556
PAT,Patna Airport,25.59083333,85.0875
PAV,Paulo Afonso,-9.40083333,-38.25055556
PAX,Port-de-Paix Airport,19.93444444,-72.84777778
PAY,Tungud/Pamol,5.99305556,117.3944444
PAZ,Tajin,20.60222222,-97.46083333
PBA,Point Barrow LRRS,71.33861111,-156.6327778
PBC,Hermanos Serdan International,19.15805556,-98.37138889
PBD,Porbandar Airport,21.64944444,69.65638889
PBF,Grider Field,34.17444444,-91.93555556
PBG,Plattsburgh International,44.65083333,-73.46805556
PBH,Paro International,27.40333333,89.42472222
PBI,Palm Beach International,26.68305556,-80.09555556
PBK,Pack Creek Airport,57.8,-134.7
PBL,General Bartolome Salom International,10.48027778,-68.07277778
PBM,Johan A. Pengel International,5.45277778,-55.18777778
PBN,Porto Amboim Airport,-10.72194444,13.76555556
PBO,Paraburdoo Airport,-23.17111111,117.7452778
PBR,Puerto Barrios Airport,15.73083333,-88.58388889
PBX,Pike County Hatcher Field,37.56194444,-82.56638889
PBZ,Plettenberg Bay Airport,-34.08833333,23.32916667
PCA,Portage Creek Airport,58.90638889,-157.7111111
PCC,Puerto Rico Airport,1.9,-75.15
PCD,Prairie Du Chien Municipal,43.01916667,-91.12361111
PCE,Painter Creek Airport,57.15388889,-157.3969444
PCG,Paso Caballos Airport,17.26111111,-90.24611111
PCK,Porcupine Creek Airport,67.23777778,-150.2861111
PCL,Captain FAP David Abensur Rengifo International,-8.37805556,-74.57416667
PCT,Princeton Airport,40.39916667,-74.65888889
PDA,Puerto Inirida Airport,3.85416667,-67.90638889
PDB,Pedro Bay Airport,59.79694444,-154.13
PDC,Mueo Nickel,-21.31666667,164.9983333
PDG,Tabing,-0.875,100.3519444
PDK,Dekalb Peachtree,33.87555556,-84.30194444
PDL,Ponta Delgada Airport,37.74194444,-25.69777778
PDP,Capitan Corbeta C. A. Curbelo International,-34.85527778,-55.09416667
PDS,Piedras Negras International,28.62777778,-100.5352778
PDT,Eastern Oregon Regional at Pendleton,45.69472222,-118.8430556
PDU,Tydeo Larre Borges International,-32.36333333,-58.06222222
PDV,Plovdiv Airport,42.06777778,24.85083333
PDX,Portland International,45.58861111,-122.5969444
PDZ,Pedernales Airport,9.97861111,-62.23138889
PE1,Las Malvinas Airport,-11.855,-72.93916667
PE2,Andoas,-2.8,-76.46666667
PEA,Penneshaw Airport,-35.73333333,137.9333333
PEC,Pelican Seaplane Base,57.95,-136.2333333
PEE,Bolshoe Savino,57.91333333,56.0225
PEG,Perugia Airport,43.09805556,12.51388889
PEI,Matecana,4.81277778,-75.73944444
PEK,Capital International,40.0725,116.5975
PEM,Padre Aldamiz,-12.61361111,-69.22861111
PEN,Penang International,5.29722222,100.2769444
PEO,Progreso Airport,15.38666667,-87.80666667
PEQ,Pecos Municipal,31.3825,-103.5108333
PER,Perth International,-31.94027778,115.9669444
PET,Pelotas Airport,-31.71833333,-52.32777778
PEU,Puerto Lempira Airport,15.26222222,-83.78138889
PEW,Bacha Khan International,33.99388889,71.51444444
PFA,Paf Warren Airport,58.72694444,-156.9433333
PFB,Passo Fundo Airport,-28.25,-52.33333333
PFD,Port Frederick Airport,57.95,-135.65
PFN,Bay County,30.2125,-85.68194444
PFO,Pafos International,34.71805556,32.48472222
PFR,Ilebo Airport,-4.33,20.58972222
PGA,Page Municipal,36.92611111,-111.4483333
PGD,Punta Gorda Airport,26.91888889,-81.99083333
PGF,Perpignan Rivesaltes,42.74055556,2.87055556
PGH,Pantnagar Airport,29.03361111,79.47222222
PGI,Chitato Airport,-7.3575,20.80361111
PGK,Depati Amir,-2.16222222,106.1391667
PGL,Jackson County,30.37638889,-88.49527778
PGM,Port Graham Airport,59.34861111,-151.8302778
PGO,Stevens Field,37.28638889,-107.0561111
PGS,Peach Springs Dirt Strip,35.52833333,-113.2466667
PGV,Pitt Greenville,35.63527778,-77.38527778
PHA,Phan Rang Airport,11.63361111,108.9516667
PHB,Parnaiba Airport,-2.89166667,-41.73833333
PHC,Port Harcourt Airport,4.84638889,7.02166667
PHD,Harry Clever Field,40.47027778,-81.42
PHE,Port Hedland International,-20.37777778,118.6263889
PHF,Newport News/Williamsburg International,37.13194444,-76.49305556
PHI,Pinheiro Airport,-2.47472222,-45.10527778
PHL,Philadelphia International,39.87222222,-75.24083333
PHN,St. Clair County International,42.91083333,-82.52888889
PHO,Point Hope Airport,68.34861111,-166.7991667
PHR,Nanuku Resort,-18.25583333,178.0494444
PHS,Phitsanulok Airport,16.78305556,100.2791667
PHT,Henry County,36.33583333,-88.38444444
PHW,Kruger Park Gateway,-23.93638889,31.15583333
PHX,Phoenix Sky Harbor International,33.43416667,-112.0116667
PIA,General Downing - Peoria International,40.66416667,-89.69333333
PIB,Hattiesburg-Laurel Regional,31.46722222,-89.33694444
PIC,Pine Cay British West Indies,21.88333333,-72.1
PID,Nassau-Paradise Island,25.08333333,-77.3
PIE,St Pete Clearwater International,27.91,-82.6875
PIH,Pocatello Regional,42.90972222,-112.5958333
PII,Phillips Field,64.85,-147.7866667
PIK,Prestwick,55.50944444,-4.59444444
PIM,Harris County,32.84055556,-84.8825
PIN,Parintins Airport,-2.67305556,-56.77722222
PIO,Pisco International,-13.74472222,-76.22027778
PIP,Pilot Point Airport,57.58027778,-157.5719444
PIR,Pierre Regional,44.38277778,-100.2858333
PIS,Poitiers Biard,46.58861111,0.30805556
PIT,Pittsburgh International,40.49138889,-80.23277778
PIU,Capitan FAP Guillermo Concha Iberico,-5.20583333,-80.61638889
PIX,Pico,38.55444444,-28.44138889
PIZ,Point Lay LRRS,69.73277778,-163.0052778
PJB,Payson Airport,34.25694444,-111.3391667
PJG,Panjgur Airport,26.95444444,64.1325
PJM,Puerto Jimenez Airport,8.53555556,-83.30111111
PJS,Port San Juan Airport,60.05,-148.0666667
PKA,Napaskiak Airport,60.70305556,-161.7783333
PKB,Mid-Ohio Valley Regional,39.345,-81.43916667
PKC,Yelizovo,53.17027778,158.4536111
PKD,Park Rapids Municipal-Konshok Field,46.90055556,-95.07305556
PKE,Parkes Airport,-33.13138889,148.2391667
PKH,Porto Heli,37.29638889,23.15055556
PKK,Pakhokku,21.40527778,95.11138889
PKR,Pokhara Airport,28.20111111,83.98166667
PKU,Simpang Tiga,0.46416667,101.4386111
PKW,Selebi-Phikwe Airport,-22.05833333,27.82888889
PKZ,Pakse International,15.13472222,105.7797222
PLA,Planadas Airport,3.3,-75.7
PLB,Clinton County,44.68833333,-73.52111111
PLC,Planeta Rica Airport,8.39583333,-75.57638889
PLH,Plymouth Airport,50.42277778,-4.10583333
PLK,M. Graham Clark Downtown,36.62583333,-93.22888889
PLL,Ponta Pelada Airport,-3.14611111,-59.98638889
PLM,Sultan Mahmud Badaruddin II,-2.8975,104.6977778
PLN,Pellston Regional Airport of Emmet County,45.57083333,-84.79666667
PLO,Port Lincoln Airport,-34.60527778,135.8802778
PLQ,Palanga International,55.97333333,21.09388889
PLS,Providenciales International,21.77388889,-72.26861111
PLT,Plato Airport,9.80111111,-74.78638889
PLU,Pampulha Carlos Drummond de Andrade,-19.85083333,-43.95
PLW,Palu Celebes-Mutiara Indon.,-0.91666667,119.9
PLY,Plymouth Municipal,41.365,-86.30027778
PLZ,Port Elizabeth International,-33.985,25.61722222
PMA,Pemba,-5.2575,39.81138889
PMB,Pembina Municipal,48.9425,-97.24055556
PMC,El Tepual International,-41.43888889,-73.09388889
PMD,Palmdale USAF Plant 42,34.62944444,-118.0844444
PMF,Parma Airport,44.82694444,10.29694444
PMG,Ponta Pora Airport,-22.54972222,-55.7025
PMH,Greater Portsmouth Regional,38.84055556,-82.84722222
PMI,Palma de Mallorca,39.55166667,2.73666667
PML,Port Moller Airport,56.00611111,-160.5608333
PMO,Palermo Airport,38.17583333,13.09111111
PMP,Pimaga Airport,-6.49861111,143.5105556
PMQ,Perito Moreno Airport,-46.53777778,-70.97861111
PMR,Palmerston North,-40.31972222,175.6144444
PMS,Palmyra Airport,34.55722222,38.31666667
PMU,Paimiut Airport,61.96666667,-160.2333333
PMV,General Santiago Marino International,10.91333333,-63.9675
PMW,Palmas Airport,-10.20472222,-48.34361111
PMY,Puerto Madryn,-42.79444444,-65.01972222
PMZ,Palmar Sur,8.95083333,-83.46861111
PNA,Pamplona Airport,42.77,-1.64638889
PNB,Porto Nacional Airport,-10.71833333,-48.39916667
PNC,Ponca City Regional,36.73194444,-97.09972222
PND,Punta Gorda Airport,16.10222222,-88.80833333
PNE,Northeast Philadelphia,40.08194444,-75.01055556
PNF,Peterson's Point Airport,58.68333333,-156.8333333
PNG,Paranagua Airport,-25.54,-48.53111111
PNH,Phnom Penh International,11.54666667,104.8441667
PNI,Pohnpei International,6.985,158.2097222
PNK,Supadio,-0.15083333,109.4038889
PNL,Pantelleria Airport,36.81638889,11.96888889
PNO,Pinotepa Nacional,16.35083333,-98.06277778
PNP,Girua,-8.80444444,148.3088889
PNQ,Pune Airport,18.58222222,73.91972222
PNR,Pointe Noire Airport,-4.81611111,11.88666667
PNS,Pensacola International,30.47333333,-87.18666667
PNX,Sherman-Denison Airport,33.7,-96.66666667
PNZ,Petrolina Airport,-9.39333333,-40.49055556
POA,Salgado Filho,-29.99472222,-51.17111111
POB,Pope AAF,35.17083333,-79.01444444
POC,Brackett Field,34.09166667,-117.7816667
POD,Port Frederick Airport,58.11666667,-135.5
POE,Polk AAF,31.04472222,-93.19166667
POF,Hayes Field,36.71111111,-90.31388889
POG,Port Gentil Airport,-0.71472222,8.75305556
POH,Pocahontas Municipal,42.74277778,-94.64722222
POI,Capitan Nicolas Rojas,-19.54333333,-65.72388889
POL,Pemba Airport,-12.99333333,40.52472222
POM,Port Moresby International,-9.44055556,147.2183333
POP,Gregorio Luperon International,19.75777778,-70.57
POQ,Polk Inlet Airport,55.2,-132.2333333
POR,Pori Airport,61.46166667,21.8
POS,Piarco,10.59527778,-61.33722222
POT,Ken Jones,18.19888889,-76.53472222
POU,Dutchess County,41.62666667,-73.88416667
POW,Portoroz Airport,45.4725,13.61555556
POX,Pontoise Cormeilles en Vexin,49.09666667,2.04083333
POY,Powell Municipal,44.86722222,-108.7933333
POZ,Lawica,52.42166667,16.82361111
PPB,A. de Barros,-22.1,-51.45
PPC,Prospect Creek Airport,66.81416667,-150.6436111
PPD,Palmas del Mar Airstrip,18.15,-65.83333333
PPE,Puerto Penasco Airport,31.35194444,-113.5258333
PPF,Tri City,37.33083333,-95.50611111
PPG,Pago Pago International,-14.33,-170.7102778
PPM,Pompano Beach Airpark,26.2475,-80.11111111
PPN,Machangara,2.45,-76.60888889
PPO,Powell Point Airport,24.83333333,-76.33333333
PPP,Proserpine Whitsunday Coast,-20.495,148.5522222
PPS,Puerto Princesa Airport,9.74222222,118.7586111
PPT,Tahiti Faa'a,-17.55361111,-149.6072222
PPV,Port Protection Airport,56.32916667,-133.6083333
PPZ,Puerto Paez Airport,6.22055556,-67.44916667
PQI,Northern Maine Regional at Presque Isle,46.68888889,-68.04472222
PQM,Palenque International,17.53305556,-92.01555556
PQQ,Port Macquarie Airport,-31.43583333,152.8633333
PQS,Pilot Station Airport,61.93444444,-162.8994444
PRA,General Urquiza,-31.79472222,-60.48027778
PRB,Paso Robles Municipal,35.67277778,-120.6269444
PRC,Ernest A. Love Field,34.65472222,-112.4191667
PRD,Pine Ridge Airport,43.02361111,-102.5166667
PRG,Ruzyne,50.10083333,14.26
PRI,Praslin Airport,-4.31916667,55.69166667
PRJ,Capri Airport,40.55,14.25
PRN,Pristina Airport,42.57277778,21.03583333
PRT,Coast Guard Heliport,58.41083333,-134.9563889
PRU,Pyay Airport,18.825,95.26583333
PRV,Prerov Airport,49.42583333,17.40472222
PRX,Cox Field,33.63666667,-95.45083333
PRY,Wonderboom,-25.65361111,28.225
PRZ,Prineville Airport,44.28694444,-120.9038889
PSA,Pisa Airport,43.68444444,10.39333333
PSB,Mid State,40.88444444,-78.08722222
PSC,Tri Cities,46.26472222,-119.1191667
PSD,Port Said Airport,31.27944444,32.24
PSE,Mercedita,18.00833333,-66.56305556
PSF,Pittsfield Municipal,42.4275,-73.29083333
PSG,Petersburg James A Johnson,56.80138889,-132.9461111
PSI,Pasni Airport,25.29027778,63.34444444
PSK,New River Valley,37.13722222,-80.67861111
PSM,Portsmouth International at Pease,43.07805556,-70.82333333
PSN,Palestine Municipal,31.77972222,-95.70638889
PSO,Pasto Airport,1.46666667,-77.25
PSP,Palm Springs International,33.82972222,-116.5066667
PSR,Pescara Airport,42.43138889,14.18305556
PSS,Posadas Airport,-27.38583333,-55.97055556
PSX,Palacios Municipal,28.7275,-96.25083333
PSY,Stanley Airport,-51.68555556,-57.77833333
PSZ,Tte Av Salvador Ogaya G International,-18.97527778,-57.82055556
PTA,Port Alsworth Airport,60.20444444,-154.3188889
PTC,Port Alice Airport,55.78333333,-133.6
PTD,Port Alexander Airport,56.24722222,-134.6463889
PTF,Malolo Lailai Airport,-17.77861111,177.1966667
PTG,Polokwane International,-23.84527778,29.45861111
PTH,Port Heiden Airport,56.95916667,-158.6333333
PTJ,Portland Airport,-38.31805556,141.4711111
PTK,Oakland County International,42.66555556,-83.42055556
PTL,Port Armstrong Airport,56.29611111,-134.6613889
PTN,Harry P Williams Memorial,29.70944444,-91.33888889
PTP,Le Raizet,16.26416667,-61.52583333
PTR,Pleasant Harbour Airport,57.83333333,-153.25
PTS,Atkinson Municipal,37.44944444,-94.73111111
PTT,Pratt Regional,37.7025,-98.74694444
PTU,Platinum Airport,59.01583333,-161.8252778
PTV,Porterville Municipal,36.02944444,-119.0627778
PTW,Heritage Field,40.23944444,-75.55666667
PTX,Pitalito Airport,1.85777778,-76.08611111
PTY,Tocumen International,9.07138889,-79.38333333
PTZ,Rio Amazonas,-1.50527778,-78.06277778
PUB,Pueblo Memorial,38.29,-104.4980556
PUC,Carbon County Regional/Buck Davis Field,39.61388889,-110.7513889
PUD,Puerto Deseado Airport,-47.73527778,-65.90416667
PUF,Pau Pyrenees,43.38111111,-0.42083333
PUG,Port Augusta Airport,-32.50694444,137.7166667
PUJ,Punta Cana International,18.57083333,-68.36611111
PUK,Pukarua Airport,-18.29583333,-137.0161111
PUL,Port of Poulsbo Marina Moorage Seaplane Base,47.73388889,-122.6472222
PUO,Prudhoe Bay Airport,70.25194444,-148.3427778
PUQ,Carlos Ibanez del Campo International,-53.00277778,-70.85555556
PUR,Puerto Rico Airport,-11.1125,-67.52
PUS,Gimhae International,35.18055556,128.9380556
PUT,Puttaprathe,14.13333333,77.78333333
PUU,Puerto Asis Airport,0.53333333,-76.53333333
PUV,Poum Sommet,-20.26666667,164.0333333
PUW,Pullman Moscow Regional,46.74388889,-117.1094444
PUY,Pula Airport,44.89361111,13.92222222
PUZ,Puerto Cabezas Airport,14.04611111,-83.38666667
PVC,Provincetown Municipal,42.07222222,-70.22083333
PVD,Theodore Francis Green State,41.72388889,-71.42833333
PVF,Placerville Airport,38.72416667,-120.7533333
PVG,Pudong,31.14416667,121.7925
PVH,Governador Jorge Teixeira de Oliveira,-8.70916667,-63.90222222
PVK,Aktio,38.92555556,20.76472222
PVR,Licenciado Gustavo Diaz Ordaz International,20.68,-105.2541667
PVS,Provideniya Bay,64.37833333,-173.2433333
PVU,Provo Municipal,40.21916667,-111.7233333
PVW,Hale County,34.16805556,-101.7172222
PVY,Pope Vanoy Airport,59.31666667,-154.9166667
PVZ,Casement,41.73527778,-81.22055556
PWA,Wiley Post,35.53416667,-97.64694444
PWE,Pevek Airport,69.78333333,170.5969444
PWK,Chicago Executive,42.11416667,-87.90166667
PWM,Portland International Jetport,43.64555556,-70.30861111
PWR,Big and Little Port Walter,56.38333333,-134.65
PWT,Bremerton National,47.49027778,-122.7647222
PXM,Puerto Escondido International,15.87694444,-97.08916667
PXO,Porto Santo Airport,33.07083333,-16.34972222
PXU,Pleiku Airport,14.00416667,108.0172222
PYA,Port Ashton Airport,60.0575,-148.0511111
PYB,Jeypore Airport,18.88027778,82.55222222
PYH,Puerto Ayacucho Airport,5.6,-67.56666667
PYJ,Polyarnyj Airport,66.41666667,112.05
PYL,Perry Island Seaplane Base,60.68583333,-147.9166667
PYM,Plymouth Municipal,41.90916667,-70.72888889
PYR,Andravida,37.92083333,21.2925
PZA,Paz de Ariporo Airport,5.87611111,-71.88666667
PZB,Pietermaritzburg Airport,-29.64888889,30.39861111
PZE,Penzance Airport,50.11194444,-5.51611111
PZO,General Manuel Carlos Piar,8.28861111,-62.76027778
PZU,Port Sudan Airport,19.43361111,37.23416667
PZY,Piestany International,48.625,17.82861111
QAF,Jackpot/Hayden Field,41.97583333,-114.6580556
QAH,Centro de Lancamento de Alcantara,-2.37305556,-44.39638889
QAJ,San Carlos Apache,33.35305556,-110.6672222
QAK,Carl R Keller Field,41.51638889,-82.86944444
QAL,Kelleys Island Land Field,41.60277778,-82.68472222
LLX,Caledonia County,44.56916667,-72.01805556
QAS,Astrodomain Helipad,29.67777778,-95.41194444
QAX,Marina del Ray Airport,33.96666667,-118.45
QBC,Bella Coola Airport,52.3875,-126.5958333
QBH,Jackass Aeropark,36.63472222,-116.4125
QBI,Oman Ranch,38.78055556,-110.3291667
QBM,Put-In-Bay Airport,41.63666667,-82.82833333
QBN,Middle Bass Island Airport,41.685,-82.805
QBT,Indian Creek Usfs,44.76111111,-115.1072222
QBX,Abilene Airport,38.9,-97.23333333
QBY,North Bass Island Airport,41.71805556,-82.82111111
QC1,Mont Laurier Airport,46.56472222,-75.57611111
CJR,Culpeper Regional,38.52555556,-77.85972222
ZBR,Konarak,25.44333333,60.38222222
QCT,Levelland Airport,33.55,-102.3666667
QCW,Crane Island Airport,48.6,-123
QCX,Blue Ridge,36.62972222,-80.01666667
QDC,Dracena Airport,-21.46055556,-51.60694444
DMM,King Fahd International,26.47111111,49.79805556
QEM,Emerald Bay Airport,33.55833333,-117.7111111
QFD,Boufarik Airport,36.54583333,2.87638889
QFX,Camp Fox,33.40027778,-118.3833333
QGS,Grognet Seaplane Base,47.16666667,-88.5
QHI,Astroworld Helipad,29.68361111,-95.5
QHO,Houston Metro-/Ho,29.81416667,-95.30916667
QIR,Isle Royale National Park,47.83333333,-88.83333333
QJB,Jubail Airport,27.03888889,49.40527778
QKV,Kona Keahole,19.64722222,-156.0119444
QMA,Cobb County McCollum Field,34.01305556,-84.59694444
QMH,Marriot Helipad Hou.,29.69777778,-95.4075
QMN,Mansfield Municipal,42.00083333,-71.19833333
QNE,Aeroclube de Rio Negrinho,-26.32138889,-49.52138889
QOR,Orange County,38.24666667,-78.04722222
QPG,Paya Lebar,1.36055556,103.9094444
QPO,Post Oak Manor,29.74111111,-95.45638889
QPT,Pittsfield Municipal,44.76861111,-69.37444444
QQB,Keyes Point Airport,60.15,-154.6166667
QQC,Nimiuk Point Airport,66.78333333,-162.0166667
QQD,Nashua Street Heliport,42.3675,-71.06666667
QQE,Sealing Point Airport,67.11666667,-163.75
QQG,Carroll County Regional/Jack B. Poage Field,39.60833333,-77.00777778
QQJ,Stevensville Airport,46.525,-114.0527778
QQL,Boundary County,48.72583333,-116.2952778
QQM,Shingletown Airport,40.52222222,-121.8166667
QQN,Woodlake Airport,36.39888889,-119.1069444
QQQ,Nevada County Air Park,39.22416667,-121.0030556
QQT,Atlanta Regional Falcon Field,33.35722222,-84.57194444
QQU,Window Rock Airport,35.65194444,-109.0675
QQV,Lupin Airport,65.75916667,-111.2513889
QQX,Healdsburg Municipal,38.65277778,-122.8986111
QQY,San Marcos Municipal,29.89277778,-97.86305556
QRD,Redondo Beach Airport,33.81694444,-118.3666667
QRO,Queretaro International,20.62388889,-100.3688889
QSO,Southbridge Municipal,42.10111111,-72.03888889
WPO,North Fork Valley,38.83138889,-107.6458333
